,tail_id,score,tail_label,relation
1638,157,-6.86160135269165,[agent]:causes:[action],[agent]:causes:[action]
1639,406,-6.93942928314209,[fact_arg->condition]:implies:[fact_arg->component],[agent]:causes:[action]
1640,297,-6.943648338317871,[condition]:not_observed:[target],[agent]:causes:[action]
1641,451,-6.984835147857666,[fact_arg->fact_arg]:implies:[fact_arg->fact_arg->action],[agent]:causes:[action]
1642,463,-7.0987548828125,[fact_arg->target]:implies:[fact_arg->fact_arg->agent],[agent]:causes:[action]
1643,243,-7.103192329406738,[co_agent]:causes:[effect],[agent]:causes:[action]
1644,537,-7.1314167976379395,[target]:precludes:[co_agent],[agent]:causes:[action]
1645,489,-7.348448276519775,[outcome]:enables:[agent],[agent]:causes:[action]
1646,509,-7.368609428405762,[target]:differentiates:[agent],[agent]:causes:[action]
1647,359,-7.407689571380615,[effect]:causes:[action],[agent]:causes:[action]
1648,248,-7.616971492767334,[co_agent]:enables:[agent],[agent]:causes:[action]
1649,49,-7.6203484535217285,Cirrhosis,[agent]:causes:[action]
1650,244,-7.661779880523682,[co_agent]:diagnostic_for:[agent],[agent]:causes:[action]
1651,5,-7.699770450592041,0.92/proportion,[agent]:causes:[action]
1652,400,-7.826478481292725,[fact_arg->component]:implies:[fact_arg->agent],[agent]:causes:[action]
1653,142,-7.965516567230225,[action]:improves:[agent],[agent]:causes:[action]
1654,557,-8.002054214477539,[threshold]:requires_investigation:[action],[agent]:causes:[action]
1655,449,-8.085212707519531,[fact_arg->fact_arg->threshold]:implies:[fact_arg],[agent]:causes:[action]
1656,459,-8.101173400878906,[fact_arg->target]:implies:[fact_arg->agent],[agent]:causes:[action]
1657,408,-8.147111892700195,[fact_arg->condition]:implies:[fact_arg->threshold],[agent]:causes:[action]
1658,166,-8.176780700683594,[agent]:component_of:[target],[agent]:causes:[action]
1659,375,-8.182879447937012,[evidence_source]:observational:[context],[agent]:causes:[action]
1660,331,-8.241937637329102,[criteria]:recommends:[co_agent],[agent]:causes:[action]
1661,266,-8.301399230957031,[cohort]:especially_high_levels_in:[biomarker],[agent]:causes:[action]
1662,316,-8.41370964050293,[condition]:role_in:[agent],[agent]:causes:[action]
1663,521,-8.4808988571167,[target]:level_increases:[agent],[agent]:causes:[action]
1664,92,-8.592509269714355,Management,[agent]:causes:[action]
1665,553,-8.593058586120605,[target]:used_for:[agent],[agent]:causes:[action]
1666,600,-8.682058334350586,recent study,[agent]:causes:[action]
1667,384,-8.684967041015625,[fact_arg->action]:implies:[fact_arg->condition],[agent]:causes:[action]
1668,477,-8.705584526062012,[fact_arg]:implies:[fact_arg->component],[agent]:causes:[action]
1669,2,-8.754697799682617,0.7,[agent]:causes:[action]
1670,551,-8.792567253112793,[target]:specificity_decreases:[condition],[agent]:causes:[action]
1671,341,-8.999199867248535,[delta]:observational:[comparison],[agent]:causes:[action]
1672,446,-9.058259963989258,[fact_arg->fact_arg->threshold]:implies:[fact_arg->fact_arg->target],[agent]:causes:[action]
1673,480,-9.070146560668945,[fact_arg]:implies:[fact_arg->fact_arg->agent],[agent]:causes:[action]
1674,306,-9.08657455444336,[condition]:observed:[delta],[agent]:causes:[action]
1675,329,-9.10169506072998,[criteria]:recommends:[action],[agent]:causes:[action]
1676,589,-9.112020492553711,low sensitivity/string,[agent]:causes:[action]
1677,581,-9.141119003295898,increased (often)/qualitative,[agent]:causes:[action]
1678,585,-9.14543342590332,less rise than ALP,[agent]:causes:[action]
1679,98,-9.177406311035156,Modification of metabolic risk factors,[agent]:causes:[action]
1680,147,-9.34681510925293,[action]:requires_investigation:[condition],[agent]:causes:[action]
1681,0,-9.357141494750977,0.5,[agent]:causes:[action]
1682,456,-9.389155387878418,[fact_arg->fact_arg]:implies:[fact_arg->target],[agent]:causes:[action]
1683,362,-9.393684387207031,[effect]:causes:[co_effect],[agent]:causes:[action]
1684,262,-9.592857360839844,[co_effect]:causes:[delta],[agent]:causes:[action]
1685,481,-9.672950744628906,[fact_arg]:implies:[fact_arg->fact_arg->condition],[agent]:causes:[action]
1686,9,-9.702630996704102,>1.12/ratio,[agent]:causes:[action]
1687,455,-9.72169303894043,[fact_arg->fact_arg]:implies:[fact_arg->fact_arg->threshold],[agent]:causes:[action]
1688,512,-9.722599029541016,[target]:enables:[agent],[agent]:causes:[action]
1689,234,-9.736394882202148,[biomarker]:observed_in:[condition],[agent]:causes:[action]
1690,65,-9.750410079956055,Former drinkers,[agent]:causes:[action]
1691,592,-9.856876373291016,non-histological indicators of cirrhosis,[agent]:causes:[action]
1692,134,-9.881431579589844,Specificity,[agent]:causes:[action]
1693,229,-9.917726516723633,[biomarker]:highest_levels_in:[cohort],[agent]:causes:[action]
1694,212,-10.011558532714844,[agent]:recommends:[criteria],[agent]:causes:[action]
1695,302,-10.046735763549805,[condition]:observational:[target],[agent]:causes:[action]
1696,533,-10.103763580322266,[target]:observational_association:[agent],[agent]:causes:[action]
1697,587,-10.109378814697266,liver biopsy,[agent]:causes:[action]
1698,503,-10.245889663696289,[target]:causes:[delta],[agent]:causes:[action]
1699,508,-10.252767562866211,[target]:diagnostic_for:[evidence_source],[agent]:causes:[action]
1700,112,-10.336668014526367,Primary Sclerosing Cholangitis,[agent]:causes:[action]
1701,236,-10.353347778320312,[biomarker]:observed_in:[prevalence],[agent]:causes:[action]
1702,478,-10.354982376098633,[fact_arg]:implies:[fact_arg->condition],[agent]:causes:[action]
1703,165,-10.41452407836914,[agent]:causes:[target],[agent]:causes:[action]
1704,564,-10.444610595703125,cholestatic liver enzyme levels,[agent]:causes:[action]
1705,558,-10.535917282104492,[threshold]:requires_investigation:[condition],[agent]:causes:[action]
1706,542,-10.563234329223633,[target]:requires_investigation:[action],[agent]:causes:[action]
1707,109,-10.628820419311523,Pattern recognition,[agent]:causes:[action]
1708,30,-10.694604873657227,Albumin,[agent]:causes:[action]
1709,305,-10.738828659057617,[condition]:observed:[agent],[agent]:causes:[action]
1710,33,-10.778654098510742,Alcohol consumption,[agent]:causes:[action]
1711,174,-10.81220817565918,[agent]:enables:[co_agent],[agent]:causes:[action]
1712,201,-10.840652465820312,[agent]:observational_association:[delta],[agent]:causes:[action]
1713,576,-10.849992752075195,greater information/string,[agent]:causes:[action]
1714,202,-10.874370574951172,[agent]:observational_association:[outcome],[agent]:causes:[action]
1715,292,-11.048397064208984,[condition]:greater_than:[comparator],[agent]:causes:[action]
1716,516,-11.058769226074219,[target]:improves:[action],[agent]:causes:[action]
1717,239,-11.116867065429688,[biomarker]:remains_high_in:[cohort],[agent]:causes:[action]
1718,413,-11.145009994506836,[fact_arg->fact_arg->action]:implies:[fact_arg->fact_arg->target],[agent]:causes:[action]
1719,440,-11.232404708862305,[fact_arg->fact_arg->target]:implies:[fact_arg->target],[agent]:causes:[action]
1720,4,-11.298171997070312,0.9,[agent]:causes:[action]
1721,227,-11.360044479370117,[biomarker]:especially_high_levels_in:[cohort],[agent]:causes:[action]
1722,338,-11.485544204711914,[delta]:not_reflects:[target],[agent]:causes:[action]
1723,204,-11.650793075561523,[agent]:observed:[condition],[agent]:causes:[action]
1724,595,-11.665935516357422,outperforms/string,[agent]:causes:[action]
1725,366,-11.686355590820312,[effect]:causes:[delta],[agent]:causes:[action]
1726,404,-11.703880310058594,[fact_arg->condition]:implies:[fact_arg->action],[agent]:causes:[action]
1727,340,-11.807441711425781,[delta]:observational:[co_agent],[agent]:causes:[action]
1728,203,-12.006999969482422,[agent]:observational_association:[target],[agent]:causes:[action]
1729,482,-12.056795120239258,[fact_arg]:implies:[fact_arg->fact_arg->target],[agent]:causes:[action]
1730,209,-12.071273803710938,[agent]:provides_information_on:[target],[agent]:causes:[action]
1731,436,-12.072643280029297,[fact_arg->fact_arg->target]:implies:[fact_arg->fact_arg->agent],[agent]:causes:[action]
1732,571,-12.170366287231445,diagnosis of PBC,[agent]:causes:[action]
1733,137,-12.207550048828125,Underlying disease,[agent]:causes:[action]
1734,181,-12.210330963134766,[agent]:improves:[target],[agent]:causes:[action]
1735,189,-12.29803466796875,[agent]:not_observed:[co_agent],[agent]:causes:[action]
1736,293,-12.373836517333984,[condition]:normal_or_minimally_elevated:[agent],[agent]:causes:[action]
1737,155,-12.581218719482422,[agent]:associated_with:[target],[agent]:causes:[action]
1738,158,-12.64763069152832,[agent]:causes:[co_agent],[agent]:causes:[action]
1739,103,-12.673120498657227,Normal AST:ALT ratio <1,[agent]:causes:[action]
1740,605,-12.712562561035156,specificity 65-79%/string,[agent]:causes:[action]
1741,367,-12.725618362426758,[effect]:observational:[agent],[agent]:causes:[action]
1742,554,-12.855396270751953,[target]:used_for_differentiation:[agent],[agent]:causes:[action]
1743,454,-12.901697158813477,[fact_arg->fact_arg]:implies:[fact_arg->fact_arg->target],[agent]:causes:[action]
1744,12,-12.947820663452148,>2/ratio,[agent]:causes:[action]
1745,94,-12.951726913452148,Mechanical biliary obstruction,[agent]:causes:[action]
1746,582,-12.976324081420898,increased/qualitative,[agent]:causes:[action]
1747,36,-13.012762069702148,Alcoholic liver disease,[agent]:causes:[action]
1748,148,-13.057929992675781,[action]:requires_investigation:[target],[agent]:causes:[action]
1749,365,-13.080114364624023,[effect]:causes:[context],[agent]:causes:[action]
1750,251,-13.093896865844727,[co_agent]:not_observed:[agent],[agent]:causes:[action]
1751,379,-13.156347274780273,[exposure]:especially_high_levels_in:[biomarker],[agent]:causes:[action]
1752,268,-13.19342041015625,[cohort]:highest_levels_in:[biomarker],[agent]:causes:[action]
1753,197,-13.206560134887695,[agent]:observational:[effect],[agent]:causes:[action]
1754,565,-13.286312103271484,cirrhosis,[agent]:causes:[action]
1755,295,-13.335596084594727,[condition]:not_observed:[agent],[agent]:causes:[action]
1756,350,-13.47591781616211,[delta]:observed:[condition],[agent]:causes:[action]
1757,140,-13.816068649291992,[action]:causes:[agent],[agent]:causes:[action]
1758,63,-13.909330368041992,Extrahepatic obstruction,[agent]:causes:[action]
1759,465,-14.054309844970703,[fact_arg->target]:implies:[fact_arg->fact_arg->target],[agent]:causes:[action]
1760,173,-14.128082275390625,[agent]:differentiates:[target],[agent]:causes:[action]
1761,184,-14.30685806274414,[agent]:is_a:[target],[agent]:causes:[action]
1762,280,-14.323333740234375,[condition]:causes:[agent],[agent]:causes:[action]
1763,180,-14.41244888305664,[agent]:improves:[action],[agent]:causes:[action]
1764,258,-14.796098709106445,[co_agent]:recommends:[action],[agent]:causes:[action]
1765,228,-14.83261489868164,[biomarker]:especially_high_levels_in:[exposure],[agent]:causes:[action]
1766,25,-15.009401321411133,Absence of pyridoxal-5’-phosphate (vitamin B6),[agent]:causes:[action]
1767,177,-15.329446792602539,[agent]:fails_to_provide:[target],[agent]:causes:[action]
1768,439,-15.362813949584961,[fact_arg->fact_arg->target]:implies:[fact_arg->fact_arg],[agent]:causes:[action]
1769,260,-15.543115615844727,[co_agent]:recommends:[criteria],[agent]:causes:[action]
1770,442,-15.646968841552734,[fact_arg->fact_arg->threshold]:implies:[fact_arg->agent],[agent]:causes:[action]
1771,274,-15.779582977294922,[comparator]:greater_than:[condition],[agent]:causes:[action]
1772,460,-15.805877685546875,[fact_arg->target]:implies:[fact_arg->component],[agent]:causes:[action]
1773,383,-15.899835586547852,[fact_arg->action]:implies:[fact_arg->agent],[agent]:causes:[action]
1774,222,-15.905616760253906,[agent]:used_for:[target],[agent]:causes:[action]
1775,382,-16.034364700317383,[exposure]:highest_levels_in:[cohort],[agent]:causes:[action]
1776,579,-16.32660675048828,implies,[agent]:causes:[action]
1777,278,-16.422555923461914,[component]:differentiates:[condition],[agent]:causes:[action]
1778,333,-16.59267807006836,[delta]:causes:[co_effect],[agent]:causes:[action]
1779,252,-16.686294555664062,[co_agent]:not_observed:[condition],[agent]:causes:[action]
1780,347,-16.930343627929688,[delta]:observational_association:[agent],[agent]:causes:[action]
1781,606,-17.009803771972656,specificity_decreases,[agent]:causes:[action]
1782,110,-17.27071762084961,Platelet count,[agent]:causes:[action]
1783,502,-17.497251510620117,[target]:causes:[condition],[agent]:causes:[action]
1784,543,-17.53791618347168,[target]:requires_investigation:[condition],[agent]:causes:[action]
1785,361,-17.67717170715332,[effect]:causes:[co_agent],[agent]:causes:[action]
1786,188,-17.744874954223633,[agent]:not_diagnostic_of:[target],[agent]:causes:[action]
1787,10,-17.815757751464844,>1/ratio,[agent]:causes:[action]
1788,349,-17.976200103759766,[delta]:observed:[agent],[agent]:causes:[action]
1789,385,-18.22205352783203,[fact_arg->action]:implies:[fact_arg->target],[agent]:causes:[action]
1790,102,-18.3477783203125,Non-alcoholic Fatty Liver Disease,[agent]:causes:[action]
1791,511,-18.36531639099121,[target]:differentiates:[condition],[agent]:causes:[action]
1792,572,-18.529075622558594,differentiates,[agent]:causes:[action]
1793,175,-19.171775817871094,[agent]:enables:[outcome],[agent]:causes:[action]
1794,319,-19.20683479309082,[condition]:specificity_decreases:[target],[agent]:causes:[action]
1795,380,-19.375545501708984,[exposure]:especially_high_levels_in:[cohort],[agent]:causes:[action]
1796,254,-19.486194610595703,[co_agent]:observational:[agent],[agent]:causes:[action]
1797,412,-19.608427047729492,[fact_arg->fact_arg->action]:implies:[fact_arg->fact_arg->condition],[agent]:causes:[action]
1798,264,-19.66164779663086,[cohort]:causes:[agent],[agent]:causes:[action]
1799,263,-19.684106826782227,[co_effect]:causes:[effect],[agent]:causes:[action]
1800,253,-19.877479553222656,[co_agent]:not_observed:[target],[agent]:causes:[action]
1801,85,-20.093875885009766,Liver enzyme analysis,[agent]:causes:[action]
1802,586,-20.11277198791504,level_increases,[agent]:causes:[action]
1803,522,-20.24087905883789,[target]:not_diagnostic_of:[agent],[agent]:causes:[action]
1804,388,-20.263263702392578,[fact_arg->agent]:implies:[fact_arg->action],[agent]:causes:[action]
1805,426,-20.313453674316406,[fact_arg->fact_arg->condition]:implies:[fact_arg->agent],[agent]:causes:[action]
1806,160,-20.443422317504883,[agent]:causes:[cohort],[agent]:causes:[action]
1807,525,-20.465444564819336,[target]:not_observed:[condition],[agent]:causes:[action]
1808,221,-20.57207489013672,[agent]:used_for:[action],[agent]:causes:[action]
1809,276,-21.06009864807129,[comparison]:observational:[delta],[agent]:causes:[action]
1810,275,-21.117586135864258,[comparison]:observational:[agent],[agent]:causes:[action]
1811,87,-21.226778030395508,Liver enzyme ratios,[agent]:causes:[action]
1812,317,-21.424278259277344,[condition]:role_in:[target],[agent]:causes:[action]
1813,69,-21.87543487548828,Glycaemic control,[agent]:causes:[action]
1814,26,-21.904375076293945,Absolute liver enzyme levels,[agent]:causes:[action]
1815,267,-22.20608139038086,[cohort]:especially_high_levels_in:[exposure],[agent]:causes:[action]
1816,609,-22.455101013183594,used to differentiate between alcoholic and non-alcoholic fatty liver disease,[agent]:causes:[action]
1817,577,-22.715869903564453,high/qualitative,[agent]:causes:[action]
1818,21,-22.845726013183594,AST:ALT ratio,[agent]:causes:[action]
1819,146,-23.137664794921875,[action]:recommends:[criteria],[agent]:causes:[action]
1820,50,-23.965534210205078,Clinical guide for biopsy need,[agent]:causes:[action]
1821,32,-24.03670310974121,Alcohol abuse,[agent]:causes:[action]
1822,289,-24.229408264160156,[condition]:differentiates:[component],[agent]:causes:[action]
1823,296,-24.648731231689453,[condition]:not_observed:[co_agent],[agent]:causes:[action]
1824,99,-24.649200439453125,NAFLD,[agent]:causes:[action]
1825,568,-24.793079376220703,consider cirrhosis/string,[agent]:causes:[action]
1826,344,-24.939857482910156,[delta]:observational:[effect],[agent]:causes:[action]
